Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08,Idxtrd09
000300,2025/9/30,4629.899,4647.503,4616.224,4640.694,2479803.59,66462410.19,0.4468,沪深300
000300,2025/10/9,4662.113,4726.345,4651.99,4709.482,3476786.96,86220800.59,1.4823,沪深300
000300,2025/10/10,4679.498,4692.586,4600.965,4616.834,3190208.99,79274304.73,-1.9673,沪深300
000300,2025/10/13,4490.866,4601.807,4490.866,4593.979,3150103.54,71400163.44,-0.495,沪深300
000300,2025/10/14,4634.054,4641.449,4520.926,4539.064,3729540.3,80895900.32,-1.1954,沪深300
000300,2025/10/15,4544.243,4608.824,4526.834,4606.288,2847718.55,60732634.53,1.481,沪深300
000300,2025/10/16,4588.921,4645.096,4586.28,4618.422,2482355.18,56056719.17,0.2634,沪深300
000300,2025/10/17,4610.697,4618.562,4509.329,4514.235,2569056.17,55908596.52,-2.2559,沪深300
000300,2025/10/20,4558.242,4570.438,4520.502,4538.22,2184204.05,50579883.37,0.5313,沪深300
000300,2025/10/21,4556.122,4615.463,4547.928,4607.872,2157111.75,55139025.32,1.5348,沪深300
000300,2025/10/22,4576.028,4603.488,4567.236,4592.57,1853339.6,44093530.27,-0.3321,沪深300
000300,2025/10/23,4578.702,4611.341,4541.694,4606.345,2004639.17,42080020.88,0.2999,沪深300
000300,2025/10/24,4622.787,4660.684,4622.787,4660.684,2088144.83,55198664.86,1.1797,沪深300
000300,2025/10/27,4699.382,4720.429,4687.688,4716.019,2622006.74,67267037.25,1.1873,沪深300
000300,2025/10/28,4697.728,4734.322,4679.229,4691.973,2209066.45,57156325.71,-0.5099,沪深300
000300,2025/10/29,4701.036,4747.838,4697.268,4747.838,2462113.24,64589868.88,1.1907,沪深300
000300,2025/10/30,4735.981,4761.834,4706.452,4709.911,2732891.18,71995628.54,-0.7988,沪深300
000300,2025/10/31,4702.495,4706.14,4640.668,4640.668,2814647.4,68071225.15,-1.4702,沪深300
000300,2025/11/3,4636.732,4653.403,4595.734,4653.403,2398698.09,55760294.11,0.2744,沪深300
000300,2025/11/4,4649.348,4665.323,4595.066,4618.699,2332240.32,50517770.1,-0.7458,沪深300
000300,2025/11/5,4562.112,4642.61,4558.765,4627.257,2030458.71,46836116.14,0.1853,沪深300
000300,2025/11/6,4642.011,4698.094,4642.011,4693.403,2242410.08,55364178.09,1.4295,沪深300
000300,2025/11/7,4673.762,4701.374,4666.041,4678.794,2124973.77,50757384.95,-0.3113,沪深300
000300,2025/11/10,4688.124,4695.179,4654.21,4695.051,2360267.64,59397712.76,0.3475,沪深300
000300,2025/11/11,4706.337,4707.128,4648.49,4652.166,1866388.58,47762907.64,-0.9134,沪深300
000300,2025/11/12,4643.559,4669.607,4620.99,4645.908,2094605.92,49230886.64,-0.1345,沪深300
000300,2025/11/13,4643.786,4703.49,4643.786,4702.074,2073674.74,51006067.82,1.2089,沪深300
000300,2025/11/14,4663.318,4684.258,4628.024,4628.14,1920926.76,44472043.36,-1.5724,沪深300
000300,2025/11/17,4616.806,4624.898,4580.261,4598.053,1889554.66,43894009.75,-0.6501,沪深300
000300,2025/11/18,4584.79,4606.617,4552.804,4568.193,1777131.85,42015012.65,-0.6494,沪深300
000300,2025/11/19,4568.037,4607.863,4568.037,4588.292,1729249.74,38523048.2,0.44,沪深300
000300,2025/11/20,4619.54,4620.653,4560.181,4564.948,1945625.93,41506481.77,-0.5088,沪深300
000300,2025/11/21,4513.386,4527.044,4453.182,4453.608,2228510.13,48129581.45,-2.439,沪深300
000300,2025/11/24,4473.156,4478.808,4421.812,4448.048,1858337.29,42580746.95,-0.1248,沪深300
000300,2025/11/25,4475.836,4510.773,4467.353,4490.405,1695719.29,41152379.7,0.9523,沪深300
000300,2025/11/26,4490.202,4538.136,4485.698,4517.626,1562003.68,42736137.77,0.6062,沪深300
000300,2025/11/27,4520.014,4559.218,4509.864,4515.403,1503117.72,41778984.36,-0.0492,沪深300
000300,2025/11/28,4511.497,4531.722,4492.426,4526.662,1429020.96,34183231.8,0.2493,沪深300
000300,2025/12/1,4539.188,4576.965,4531.292,4576.486,2003823.17,46386158.73,1.1007,沪深300
000300,2025/12/2,4571.91,4575.495,4539.431,4554.335,1484931.32,36436642.65,-0.484,沪深300
000300,2025/12/3,4554.589,4569.821,4523.502,4531.049,1697627.9,37448616.89,-0.5113,沪深300
000300,2025/12/4,4533.6,4557.423,4514.188,4546.566,1471981.1,34876739.92,0.3425,沪深300
000300,2025/12/5,4547.906,4593.828,4535.02,4584.537,1967999.68,41214680.65,0.8352,沪深300
000300,2025/12/8,4593.14,4640.626,4592.741,4621.755,1996209.9,49671619.61,0.8118,沪深300
000300,2025/12/9,4611.379,4628.705,4584.254,4598.223,1841603.44,45211388.46,-0.5092,沪深300
000300,2025/12/10,4586.254,4598.537,4549.08,4591.827,1691111.06,40145278.15,-0.1391,沪深300
000300,2025/12/11,4597.19,4610.279,4547.137,4552.185,1684194.05,43243109.35,-0.8633,沪深300
000300,2025/12/12,4558.738,4583.675,4530.784,4580.95,2128265.2,52386322.17,0.6319,沪深300
000300,2025/12/15,4550.003,4595.046,4548.438,4552.06,1675899.67,42438338.98,-0.6307,沪深300
000300,2025/12/16,4542.423,4553.081,4484.27,4497.555,1651652.01,39050013.43,-1.1974,沪深300
000300,2025/12/17,4499.773,4594.656,4498.93,4579.875,1784248.3,45250474.11,1.8303,沪深300
000300,2025/12/18,4553.979,4571.968,4544.142,4552.793,1516813.28,38210239.57,-0.5913,沪深300
000300,2025/12/19,4561.373,4591.093,4546.847,4568.178,1548762.2,37157714.43,0.3379,沪深300
000300,2025/12/22,4587.668,4615.872,4587.668,4611.624,1652528.56,44824059.95,0.9511,沪深300
000300,2025/12/23,4616.026,4644.535,4607.799,4620.734,1692564.12,43314132.6,0.1975,沪深300
000300,2025/12/24,4623.683,4639.428,4602.144,4634.059,1537112.41,40637564.07,0.2884,沪深300
000300,2025/12/25,4629.32,4651.154,4621.921,4642.536,1394341.86,38535606.08,0.1829,沪深300
000300,2025/12/26,4639.79,4676.131,4635.105,4657.24,1753965.65,46042693.43,0.3167,沪深300
000300,2025/12/29,4658.265,4672.035,4629.057,4639.372,2003971.33,48261353.65,-0.3837,沪深300
000300,2025/12/30,4617.316,4664.331,4616.632,4651.282,1803749.74,45718548.9,0.2567,沪深300
000300,2025/12/31,4656.48,4667.047,4622.099,4629.94,1707602.24,44449154.57,-0.4588,沪深300
000300,2026/1/5,4661.616,4721.638,4661.616,4717.746,2341448.39,63057735.13,1.8965,沪深300
000300,2026/1/6,4719.209,4790.694,4718.01,4790.694,2969706.86,72541456.69,1.5462,沪深300
000300,2026/1/7,4796.934,4802.603,4751.071,4776.666,2590955.64,66489792.94,-0.2928,沪深300
000300,2026/1/8,4761.011,4765.486,4717.009,4737.654,2388049.57,63065563.8,-0.8167,沪深300
000300,2026/1/9,4725.957,4771.428,4719.134,4758.922,2546880.38,66878881.11,0.4489,沪深300
000300,2026/1/12,4769.65,4795.933,4737.57,4789.916,2948331.65,79995408.24,0.6513,沪深300
000300,2026/1/13,4798.049,4836.955,4745.515,4761.032,3014494.97,80105497.96,-0.603,沪深300
000300,2026/1/14,4767.696,4818.101,4720.246,4741.931,3649510.23,89133421.92,-0.4012,沪深300
000300,2026/1/15,4721.797,4769.548,4720.937,4751.429,2540036.36,67405868.36,0.2003,沪深300
000300,2026/1/16,4778.43,4792.551,4715.365,4731.873,3252789.29,78562416.61,-0.4116,沪深300
000300,2026/1/19,4720.195,4761.632,4715.087,4734.456,2676124.92,65514925.62,0.0546,沪深300
000300,2026/1/20,4736.91,4748.23,4684.968,4718.878,2827195.79,67196068.54,-0.329,沪深300
000300,2026/1/21,4714.554,4758.279,4714.237,4723.069,2663533.32,66533051.12,0.0888,沪深300
000300,2026/1/22,4741.755,4757.764,4700.448,4723.709,2741999.32,69023524.82,0.0136,沪深300
000300,2026/1/23,4729.585,4734.794,4684.617,4702.497,3146354.45,75561773.55,-0.4491,沪深300
000300,2026/1/26,4715.375,4754.178,4693.158,4706.964,3630044.81,79683297.03,0.095,沪深300
000300,2026/1/27,4705.174,4736.986,4675.641,4705.692,3014756.97,71526791.48,-0.027,沪深300
000300,2026/1/28,4725.601,4739.626,4697.906,4717.991,3822556.02,82941406.71,0.2614,沪深300
000300,2026/1/29,4733.088,4770.96,4696.054,4753.87,4155130.55,91796616.03,0.7605,沪深300
000300,2026/1/30,4723.081,4738.871,4645.471,4706.34,3197865.31,75056488.52,-0.9998,沪深300
000300,2026/2/2,4674.276,4716.607,4601.76,4605.98,3047735,72592038.13,-2.1324,沪深300
000300,2026/2/3,4648.357,4662.126,4578.209,4660.107,2655494.05,66662684.28,1.1751,沪深300
000300,2026/2/4,4647.967,4701.477,4641.842,4698.683,2648810.32,63601858.99,0.8278,沪深300
000300,2026/2/5,4664.748,4687.021,4639.43,4670.419,2378563.51,55043316.72,-0.6015,沪深300
000300,2026/2/6,4622.975,4678.262,4606.638,4643.596,2027164.77,50575980.62,-0.5743,沪深300
000300,2026/2/9,4693.672,4719.964,4679.904,4719.056,2072519.38,52275726.72,1.625,沪深300
000300,2026/2/10,4718.255,4732.087,4713.868,4724.296,1870009.58,45033957.9,0.111,沪深300
000300,2026/2/11,4715.67,4723.704,4703.687,4713.819,1733916.81,43342861.34,-0.2218,沪深300
000300,2026/2/12,4720.009,4726.043,4707.736,4719.578,1978414.39,49047385.23,0.1222,沪深300
000300,2026/2/13,4693.411,4703.633,4658.404,4660.406,1891677.56,45287859.41,-1.2538,沪深300
000300,2026/2/24,4727.296,4727.373,4698.349,4707.544,2184888.9,52608423.56,1.0115,沪深300
000300,2026/2/25,4713.575,4766.559,4713.344,4735.886,2842683.54,59690387.26,0.6021,沪深300
000300,2026/2/26,4741.39,4742.148,4706.694,4726.874,2348476.44,59984891.54,-0.1903,沪深300
000300,2026/2/27,4698.3,4721.014,4692.891,4710.647,2614208.65,57882099.25,-0.3433,沪深300
000300,2026/3/2,4681.014,4735.406,4667.275,4728.669,3492607.52,75268193.78,0.3826,沪深300
000300,2026/3/3,4737.316,4744.599,4651.405,4655.896,3706242.72,80165924.38,-1.539,沪深300
000300,2026/3/4,4609.192,4639.42,4575.825,4602.625,3030356.66,60892312.86,-1.1442,沪深300
000300,2026/3/5,4651.942,4671.527,4630.302,4647.692,2593178.25,57044377.71,0.9792,沪深300
000300,2026/3/6,4621.494,4671.713,4612.794,4660.439,2385279.26,48780708.02,0.2743,沪深300
000300,2026/3/9,4600.254,4625.981,4548.969,4615.455,3227876.17,66582150.8,-0.9652,沪深300
000300,2026/3/10,4648.785,4677.596,4648.785,4674.756,2639037.48,55760787.61,1.2848,沪深300
000300,2026/3/11,4681.032,4711.867,4674.709,4704.496,2701754.43,57956439.76,0.6362,沪深300
000300,2026/3/12,4700.721,4704.379,4654.315,4687.56,3029868.16,57210548.25,-0.36,沪深300
000300,2026/3/13,4669.062,4707.419,4659.498,4669.14,3107720.09,58030560.82,-0.393,沪深300
000300,2026/3/16,4669.224,4673.693,4621.812,4671.559,2962150.7,59879909.84,0.0518,沪深300
000300,2026/3/17,4685.57,4720.861,4637.368,4637.439,2630219.13,57850150.58,-0.7304,沪深300
000300,2026/3/18,4648.752,4662.294,4604.516,4658.332,2346907.05,52417391.15,0.4505,沪深300
000300,2026/3/19,4611.44,4634.547,4570.392,4583.251,2541304.49,54785029.58,-1.6118,沪深300
000300,2026/3/20,4602.821,4628.712,4563.069,4567.018,2578737.03,61546308.86,-0.3542,沪深300
000300,2026/3/23,4499.1,4514.718,4397.566,4417.997,3280819.45,67171976.11,-3.263,沪深300
000300,2026/3/24,4458.907,4474.825,4394.294,4474.722,2555325.17,53014939.03,1.284,沪深300
000300,2026/3/25,4506.625,4542.181,4502.027,4537.466,2626392.79,55042816.12,1.4022,沪深300
000300,2026/3/26,4525.329,4541.05,4468.957,4477.534,2137367.88,47112749.84,-1.3208,沪深300
000300,2026/3/27,4431.503,4519.89,4431.421,4502.57,1924003.88,44051756.16,0.5591,沪深300
000300,2026/3/30,4461.737,4496.411,4447.137,4491.95,2092930.92,44462951.97,-0.2359,沪深300
000300,2026/3/31,4491.921,4523.175,4450.049,4450.049,2245415.85,48455811.3,-0.9328,沪深300
000300,2026/4/1,4517.272,4532.109,4492.054,4526.067,2164831.96,50374405.7,1.7083,沪深300
000300,2026/4/2,4514.442,4519.693,4459.61,4478.914,1909921.61,42994913.17,-1.0418,沪深300
