date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,is_extreme,code
2022-08-04,5.51,5.56,5.49,5.56,61285518.0,204171881.0,30962411937.0,0.0019793521940312396,0.012750455373406133,False,600050
2022-08-05,5.56,5.64,5.54,5.62,59879564.0,201716641.0,30962411937.0,0.0019339437806666503,0.010791366906474975,False,600050
2022-08-08,5.62,5.7,5.61,5.7,69442799.0,237570271.0,30962411937.0,0.002242809737862057,0.014234875444839812,False,600050
2022-08-09,5.74,5.89,5.72,5.85,241598736.0,849194361.0,30962411937.0,0.007802968854351109,0.02631578947368407,False,600050
2022-08-10,5.85,5.99,5.84,5.92,166536479.0,593273965.0,30962411937.0,0.0053786662143393725,0.011965811965811923,False,600050
2022-08-11,5.94,5.99,5.92,5.95,107975078.0,387666674.0,30962411937.0,0.0034872954413144434,0.0050675675675675436,False,600050
2022-08-12,5.97,5.97,5.89,5.95,87609041.0,313804073.0,30962411937.0,0.00282952895201641,0.0,False,600050
2022-08-15,5.94,5.95,5.87,5.89,82178499.0,292302641.0,30962411937.0,0.002654137512517134,-0.010084033613445453,False,600050
2022-08-16,5.9,5.92,5.84,5.87,61672856.0,218245666.0,30962411937.0,0.0019918621367575407,-0.003395585738539819,False,600050
2022-08-17,5.87,5.92,5.8,5.9,79829646.0,282397555.0,30962411937.0,0.0025782760775365753,0.005110732538330609,False,600050
2022-08-18,5.89,5.89,5.82,5.84,69226427.0,244432950.0,30962411937.0,0.0022358215225886393,-0.01016949152542379,False,600050
2022-08-19,5.84,5.99,5.82,5.94,122736828.0,439370930.0,30962411937.0,0.003964059009670684,0.017123287671233056,False,600050
2022-08-22,5.92,6.04,5.92,5.94,97193963.0,349978204.0,30962411937.0,0.0031390953391409885,0.0,False,600050
2022-08-23,5.94,5.94,5.87,5.89,63416589.0,225654948.0,30962411937.0,0.0020481798746504417,-0.008417508417508546,False,600050
2022-08-24,5.87,5.92,5.8,5.8,66458500.0,234633611.0,30962411937.0,0.0021464251601336737,-0.015280135823429464,False,600050
2022-08-25,5.82,5.87,5.8,5.85,54879573.0,193036735.0,30962411937.0,0.0017724579438987134,0.008620689655172376,False,600050
